Date	Agricultural Tasks	Agricultural Crops	Precipitation (mm)	Air Temperature (°C)	Relative Humidity (%)	Atmospheric Pressure (hPa)	Wind Speed (km/h)	Cloud Cover (%)	Sunshine Duration (h)	Visibility (m)
2020-03-14	Sow	Plantain	19.64952229028225	9.6520742835243	91.29611176772704	919.5516548415856	207.86369997986247	50.09531852439696	4.8721317464299965	63790.707221902565
2020-03-15	Harvest	Plantain	1105.6745892098368	4.646054124198926	0.7242757625226859	887.4755298210708	193.88795636730933	15.031712938045516	19.868579626393302	62629.844696048895
2020-03-16	Hoe	Peanuts	675.2762924661916	30.38446572252576	82.41969898215171	976.9477071653885	118.25781286949785	73.21437654816052	17.806386184818365	85612.33186473107
2020-03-17	Sow	Plantain	75.16024735941234	-44.05431016836143	31.126438425189683	890.9980492541787	13.06875306952625	87.74429770292689	4.081833490210434	86955.24064804445
2020-03-18	Prune	Peanuts	664.0879089709284	-5.396397023553604	28.67074786120174	901.7488508340014	277.40435622753137	40.78682513142721	18.763703466970554	56683.12676253701
2020-03-19	Harvest	Peanuts	463.5177353376512	-35.27989665890888	27.77955955384663	972.4584733324581	163.03277087395074	47.79400160071848	0.3165704672778693	18595.88758637286
2020-03-20	Harvest	Beans	1317.219206346661	-28.07859779195376	42.81267946804519	885.3766504754794	59.66793971849462	43.7934455509406	3.172827141691238	64114.43433173568
2020-03-21	Prick	Cocoyam	1301.7982000759102	-52.90246609950511	82.92808293918746	875.844441487409	230.6065039750632	79.94476402469	20.97243369996618	38938.07016320674
2020-03-22	Harvest	Plantain	1764.5476633156522	-35.59419557897164	99.4923464730541	959.1159755007657	14.010972679250166	97.51925023767579	0.7541624737592594	60164.86588155362
2020-03-23	Prune	Cocoyam	286.4399888788031	-45.09060613181082	71.70592158532058	1029.7058003830316	12.40618424113572	45.678145621688095	0.542962850604912	19267.046629463137
2020-03-24	Hoe	Beans	540.975281637539	-79.8718193823039	26.45867595170256	1028.3384051305245	34.56169284246676	49.096044127111526	23.268629666713892	32176.928355804634
2020-03-25	Sow	Coffee	1000.1683430479562	-8.632210924724703	40.30750925636498	998.411193905421	81.36135582668722	57.95125093440564	11.550496817687609	9911.564571824372
2020-03-26	Irrigate	Cocoyam	458.6298268805246	25.526652613107515	48.50837824207478	872.3382321011837	45.67192919392461	10.71286055538102	13.189947287279004	66442.13309732461
2020-03-27	Sow	Cocoyam	1362.6847974050968	-44.3500186019793	59.595728038643855	1059.404684818055	284.08020265687287	62.467110486783696	2.4117162672207213	19301.206739485853
2020-03-28	Prick	Cocoyam	75.3263834739019	18.680133943538294	49.06118978962773	958.3103416768525	43.34152079941273	23.88942409677458	14.145282030203026	35950.59436062659
2020-03-29	Prick	Plantain	1018.603878141959	-39.5583536021015	76.86874552470265	955.020870938998	285.73562652721506	44.427576415796544	11.521334201625942	15952.337044891818
2020-03-30	Prick	Cacao	1555.197687795203	-53.244768498516116	11.886653726344997	1055.2765052607092	293.10594042440425	99.04155164020483	23.12442673664917	59310.974862466115
2020-03-31	Sow	Coffee	1447.0857646232837	55.239657908261236	3.3202351280963716	951.7118029427311	68.20834139787404	6.915980895417384	12.092364028890145	99070.79591485632
2020-04-01	Sow	Coffee	1060.905567145524	-83.17254369897327	54.9090747894855	885.5949040592843	140.24578508848637	5.248222309397265	23.491717439248347	95187.77667726985
2020-04-02	Prune	Coffee	1391.4975670438653	46.49351190103785	36.54051466874104	914.8375322855371	145.71198786942682	53.283694757634535	7.193292078151369	96622.17021944835
2020-04-03	Prune	Coffee	1590.154860643817	23.14099189633974	22.13950044757651	926.1247145984842	44.500990198798554	50.24962985489233	18.17618054411411	6098.896467487103
2020-04-04	Harvest	Peanuts	919.6648107370353	15.370101251028686	11.485074081991598	983.869094098412	63.06590152543789	71.2898560558745	13.736485122845991	53944.28426232287
2020-04-05	Irrigate	Peanuts	383.1945463008647	-2.7528085226707617	35.487704688370414	1062.2668881996356	25.04824049256499	74.04872249710616	8.564066233965198	93125.08131247724
2020-04-06	Harvest	Peanuts	1619.9732209106935	11.28446663549019	28.74855968876976	1073.3472732377668	47.127595127678156	34.415659837174836	7.258207647970826	10592.686525446305
2020-04-07	Prune	Plantain	345.6603426233252	-11.141407536820921	77.86990117260355	1014.1571998475661	296.17657406001507	66.18684601025848	13.054197123107217	91180.36163127713
2020-04-08	Harvest	Peanuts	882.4802358418588	-44.08327057258279	31.9966730526395	1009.0231970369774	272.1843018731734	26.532503330850375	22.82372629851304	58071.83640063941
2020-04-09	Harvest	Tomatoes	58.34840979973271	-3.076304884779063	39.463945884471045	910.9154027042184	213.9801581562337	19.650660279508813	16.021426611627888	73742.05386253068
2020-04-10	Sow	Cocoyam	1650.552161845131	-10.131342433464354	6.093922024190768	939.752421348054	21.859861929301584	21.36207548234166	21.474059572713394	50418.181142393805
2020-04-11	Sow	Peanuts	1127.249589402915	53.79234338741033	55.22954964249733	946.2568758717188	282.97392119218995	89.7492028504512	21.80745248666972	17820.153842582633
2020-04-12	Fertilize	Tomatoes	1066.3265706585344	-2.658792450623068	34.10737293655971	931.3802028014538	189.69880192425308	36.811002223673825	19.166048088331262	51694.25927262845
2020-04-13	Harvest	Beans	537.6373528003903	-11.317017286625216	30.999320498612747	918.4839984824847	35.670245760457085	2.4967621502125503	15.77573870401773	16361.306986981594
2020-04-14	Fertilize	Coffee	529.8861989257117	-22.66036480212297	97.29617895185918	990.6017720258682	46.85713310229514	4.329240123920441	5.980371922192928	71158.20627635503
2020-04-15	Sow	Peanuts	1163.0291410832526	-51.860899277488635	69.18713748070157	960.2703221499714	102.89523763762304	10.113859552866277	4.374690722936682	3746.140825726996
2020-04-16	Sow	Peanuts	191.36168777983252	-49.87012277180504	4.297969803641067	888.7410614770072	51.761928398091406	11.50771516203628	21.21554519073471	66663.44138053869
2020-04-17	Sow	Plantain	670.7994725513777	-13.386974057175394	44.39264206211197	1021.6380084254116	116.72148893831974	51.6783388187945	2.3377810242502814	29133.78333399861
2020-04-18	Prick	Beans	1343.138692631998	-59.511576868926596	10.251878735170505	1014.6392594544055	28.034401012333444	16.755873211586692	3.937784434729628	28436.42988427444
2020-04-19	Harvest	Coffee	136.00138688657864	-53.28102356338387	63.4512663000036	1063.1885044252485	63.380741152000155	7.383254689650376	22.16586278093333	93814.92022349346
2020-04-20	Harvest	Coffee	455.7859442834911	41.823715736709815	71.35262155635682	1072.2263685289997	241.59128379681403	3.1017371726669296	16.488126414107953	96804.47274970608
2020-04-21	Sow	Beans	255.28274799988338	20.079631937072392	33.81517561915386	928.4901625909808	142.51665137966313	56.60131457379036	8.007299316170746	44797.081022447026
2020-04-22	Weed	Cocoyam	1642.2675019794312	23.451625180088556	39.062332363083165	968.5989849706889	37.68109908941453	7.682936343853164	19.323644169674147	72233.90539659989
2020-04-23	Sow	Cocoyam	936.8512584553035	35.13495128621604	82.88795455467138	996.2681696732797	272.4963804965635	66.48306940983697	17.475702550560033	86168.972961199
2020-04-24	Hoe	Peanuts	1265.9960673373414	-85.60117649350398	89.9477949697967	906.2477847092009	82.61438246744554	20.802046103287797	19.757399462514368	32640.275113901385
2020-04-25	Sow	Tomatoes	423.2947825727375	37.35543186301558	20.8771213757171	981.5519557058245	148.45718206846243	49.633564130917485	13.80845348676785	84534.87706520366
2020-04-26	Sow	Cocoyam	470.40612544665544	-49.0785938291581	84.2518742655836	1041.0916963737163	271.525649517123	50.07901868247352	3.2499742760510495	30748.124022743985
2020-04-27	Sow	Peanuts	589.7914975902663	48.98082626090327	26.656652113753644	1078.0177446896737	138.37226189871464	74.46236405324026	11.29997426287119	14749.48209106851
2020-04-28	Prick	Coffee	459.15484321463214	13.011427803895586	21.846878438288265	1024.9647117153052	130.12835005770737	32.70466029445917	6.211438392517751	78548.19217638648
2020-04-29	Prick	Peanuts	1075.6302853090972	26.800122363563517	66.13253513083784	1063.5446833964088	57.08797178118288	12.134829164449833	9.632521798354965	38597.4769966161
2020-04-30	Prune	Peanuts	1489.0043007726447	-78.9544112563662	3.0783509458575997	890.0549455219617	103.77329654433044	58.72002815810185	11.538906809331213	39130.1402327797
2020-05-01	Harvest	Tomatoes	451.48403815691574	56.42971628999619	7.572081112774221	953.3169439644965	69.76314527457507	93.64034234920794	4.776750001675649	22277.615406349614
2020-05-02	Harvest	Tomatoes	1338.2428629030542	40.220437732420734	55.97645446169358	936.4160874570539	150.5937688884814	86.67512722452072	18.420808376924562	76674.13483383058
2020-05-03	Harvest	Cacao	954.8789273782274	-64.24124036755364	11.27647471903247	1015.0404225483073	5.494246973383666	32.50673605206787	8.455888602781492	91009.58396819881
2020-05-04	Harvest	Cocoyam	1118.5673300141364	54.21550704181284	53.91510164070482	905.4911839347108	58.93970642699073	43.480276286392204	17.3588665422794	74549.67191431708
2020-05-05	Harvest	Cassava	823.6743781257883	-59.14810670606874	89.61972642789824	958.7506960469537	242.0409618184947	28.120344507249364	9.49544523081714	29384.56550337577
2020-05-06	Prune	Coffee	300.2101952023242	51.9528043032485	99.81941039882572	1084.952972073242	224.07180566510561	63.85797253779809	6.922004586209889	12042.592159983933
2020-05-07	Weed	Tomatoes	1538.8479790621511	52.45174070519538	31.615776290648544	919.4227273035723	19.256834071871253	5.521235118349466	16.66756529981661	51831.05676993318
2020-05-08	Harvest	Tomatoes	397.62789581254316	8.756255350871925	89.60740598191252	1024.220903518844	84.23044922654235	50.53272266821536	23.42222680946985	47822.836430573225
2020-05-09	Weed	Peanuts	312.3856447785261	-4.296608735484625	4.66696985072359	883.2112073787308	297.497421314247	75.63626662347961	10.683896471273407	72936.71288943492
2020-05-10	Sow	Tomatoes	350.05044819693063	-71.65733393521099	28.36666077991975	1025.6375931815496	116.81737634536215	24.860985421092884	21.33937210587269	92991.3924593152
2020-05-11	Sow	Cacao	942.2840117653559	1.986814300413542	51.08047305606339	927.6585188588629	219.33293888083648	79.3509634856838	7.546912850553547	95191.21183589216
2020-05-12	Irrigate	Coffee	902.0202815562532	-4.9073013438221835	2.537337022254116	1083.6146650146595	172.94660857699202	20.98139434224977	17.828923488349556	69833.26260936826
2020-05-13	Irrigate	Peanuts	1091.6615313504383	-63.920747083255506	6.319284673867709	1072.1402636979124	271.6872312448678	92.3198281167029	1.9041198753132207	16159.896016422714
2020-05-14	Sow	Coffee	9.1028804946097	39.54617788664551	4.087238031651685	893.1162006837556	159.39637185958642	53.73695118560594	9.179383610647248	77583.100122514
2020-05-15	Prick	Coffee	1680.4472096250886	-35.15659550119773	14.516066136250593	1057.274823980994	63.47990554671824	4.2444765530304185	8.141912197449045	91677.51263995361
2020-05-16	Sow	Coffee	94.08926130512722	2.3771766478178478	5.649862997756772	919.4571725910691	189.76718690726503	46.78808334796953	22.464849361385717	21867.399592210444
2020-05-17	Sow	Coffee	1442.2982553424138	-49.82539831628727	78.02167725782765	1010.8727606837542	294.1511274629335	86.22320054457313	0.19388533395353402	9154.565809440308
2020-05-18	Weed	Tomatoes	1671.6563875244208	-15.898703503465228	40.51446169764296	985.7095038715696	63.826019861661955	50.39220637047299	3.1258198830085044	66343.33997632595
2020-05-19	Harvest	Cacao	264.00341203064994	37.70922819549611	65.72091996150921	890.8356331601917	132.88530502340666	55.39509217364257	7.407142962648411	5514.759897755505
2020-05-20	Harvest	Cocoyam	753.2245734515045	-29.95962621728036	6.104291357864455	884.0017810472322	53.56269645083541	33.04193827361787	1.1337956530847606	41093.96674254883
2020-05-21	Prune	Peanuts	467.1491935351134	-84.03597336983509	53.24310669496571	1014.5350299373016	11.782417776113386	98.04186722691462	23.00081042753905	69376.15239743094
2020-05-22	Hoe	Coffee	536.9869106386644	25.70874261762694	56.62973645865811	983.4474350357451	248.72365611206982	37.05918173751349	18.193159441957143	11960.678957162696
2020-05-23	Harvest	Plantain	1308.9729096161152	-19.195363861635684	49.80408352019141	1080.0040861132102	135.53916576230338	13.822594378072594	13.042792749863258	91977.81876172456
2020-05-24	Weed	Tomatoes	1235.6105108782467	47.720682458837516	6.261718332946775	1041.238522822746	291.77574784674295	74.50672893878718	7.757698796806726	83456.37432195466
2020-05-25	Irrigate	Peanuts	1486.7466241488112	56.404214303716444	88.63497246171697	995.838227977274	99.12130525892016	83.69502035591951	2.3259170944151837	94302.51440127646
2020-05-26	Prick	Peanuts	1373.2409201193566	24.643946640988517	74.89577487011452	1032.0225713240734	253.61477667875698	59.924601462404546	3.7471330189179275	52407.084286215955
2020-05-27	Prune	Cocoyam	279.33025824894264	5.7089517548942155	67.84492556660557	902.9982964586663	254.96472686896507	78.6391008027855	1.861928443041175	76283.81817910788
2020-05-28	Harvest	Peanuts	1546.796079477083	43.20593750270582	82.86132811044997	914.6655962700846	294.6389693774746	54.9729726080839	18.9260822992923	71512.99059299404
2020-05-29	Sow	Plantain	402.2190339178007	-28.424488634798116	16.527344261096566	1023.9774538964836	207.35507970388966	0.39601149966841387	19.038737123690368	45046.00374926822
2020-05-30	Prick	Plantain	860.4491144064925	-75.08143176748749	1.143805538217968	1072.3479444875918	118.93913757862927	59.03194132444026	20.440716327753478	65195.48953956406
2020-05-31	Prune	Cassava	1248.4102328301838	-51.168088257898205	70.31451539479977	1024.6425724547562	219.8196171988432	55.59635837231095	14.691214478286321	36566.25657735697
2020-06-01	Prune	Plantain	1708.6552650753238	-72.58980589991013	95.56548096848665	1055.3059863910134	102.14299657513027	21.497021826260855	0.800381266753587	13727.717762060509
2020-06-02	Harvest	Cacao	206.8627542009204	-51.074958191787324	75.28622068174506	1067.5168158215743	52.63923383270569	21.794091417814464	1.7837124533832833	19900.79982078152
2020-06-03	Sow	Tomatoes	1671.5358270859679	49.39436020868793	72.6631421698565	898.6951423454391	143.87750859722192	9.765314569230965	11.044121142100469	32063.467568533644
2020-06-04	Irrigate	Peanuts	1555.024499326186	-83.13101661455335	54.86131019419938	917.9208183169598	114.5914353337376	42.3990043117422	23.49627263295123	46535.71271359367
2020-06-05	Weed	Coffee	626.6302360342684	23.091464173949618	43.557428071607376	1021.0733175416232	234.06920425387676	10.643742859809723	19.46216434443993	83835.00325511386
2020-06-06	Irrigate	Cocoyam	826.4215218187632	32.5649466056029	68.96470459353839	987.1249835281	86.56344599111011	22.869959312041864	23.03774925532466	9552.120430716916
2020-06-07	Fertilize	Coffee	276.12370170101406	-85.17381201720102	43.06138747234315	874.1041756103069	82.84013824552862	70.74758775498067	16.56090566878754	53031.960364221086
2020-06-08	Prune	Coffee	1519.6786437710948	-74.41166984222716	19.969617965318164	954.8381059780028	121.085794023517	19.180463619238907	8.27109126652916	37791.12280881607
2020-06-09	Sow	Tomatoes	1740.9891968057523	-42.08405762548345	97.6276901650296	926.4730130025098	211.23487999882457	85.42160930031075	22.06446398642442	90508.21103935785
2020-06-10	Weed	Cassava	1240.9029080879625	-62.51505355014234	97.88049985367374	875.0286841914506	58.15057334293222	83.98695589505758	20.87000424263117	87329.6586358974
2020-06-11	Irrigate	Coffee	814.5095251998393	-52.95003847342926	43.07952252351724	895.732178561025	53.60242479731983	17.249632535601613	10.208452001563543	89554.85928897049
2020-06-12	Irrigate	Plantain	1308.5849371880304	-18.41710729852018	49.13019858941418	1013.5447996960999	160.8651928493952	55.40081152792792	18.709430561637507	7819.8760470230445
2020-06-13	Fertilize	Tomatoes	1445.9261181931727	52.74240111163384	72.79478338563933	913.5177984967131	276.93574806738377	65.87725529083265	11.2880210648809	14713.48160760787
2020-06-14	Weed	Tomatoes	1641.984245133652	-59.83748789207482	50.581004700686364	937.2273289910439	112.29166009482967	98.9616219264862	12.204331842621999	89176.1093918065
